ICD10_ID;Section_ID;Bullet_ID;Med_Class_ID;Variable_Group;Target_Variable;Statement_Text;Reference_Link;Nuance_Transition;Caregiver_Statement;Route_Icon;
J02.9;SEC_03_IMP;B2;;Universal;Universal_Statement;The severe discomfort frequently leads to several missed days of school or work while the body recovers.;Farghal et al. 2018 (DOI: 10.5539/gjhs.v8n11p178);;;;
J02.9;SEC_03_IMP;B3;;Universal;Universal_Statement;The sharp pain associated with eating and drinking can cause high levels of frustration and fatigue.;Caldwell et al. 2024 (DOI: 10.1093/infdis/jiae391);;;;
J02.9;SEC_04_TX;B1;PARACETAMOL;Universal;Universal_Statement;This medicine works in the brain and spinal cord to quiet pain signals and lower high body temperatures.;Mallet et al. 2023 (DOI: 10.2147/jpr.s393809);;;icon_route_oral.png;
J02.9;SEC_04_TX;B2;PARACETAMOL;Universal;Universal_Statement;It acts as the primary choice to effectively manage the miserable aches and fevers accompanying a throat infection.;Sutema et al. 2022 (DOI: 10.22225/wmj.7.2.4753.60-69);;;icon_route_oral.png;
J02.9;SEC_04_TX;B3;PARACETAMOL;Universal;Universal_Statement;The drug is very well tolerated but taking too much can severely strain the liver.;Chidiac et al. 2023 (DOI: 10.1080/17425255.2023.2223959);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;PARACETAMOL;Universal;Universal_Statement;The liver is entirely responsible for breaking down and removing this treatment from the body.;Mallet et al. 2023 (DOI: 10.2147/jpr.s393809);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;PARACETAMOL;Clinical;Renal_Impaired_Severe_ESRD;Severely weak kidneys require a doctor to carefully spread out the doses to keep the body safe.;Alchin et al. 2022 (DOI: 10.1080/03007995.2022.2049551);Importantly ;;;icon_route_oral.png
J02.9;SEC_04_TX;B4;PARACETAMOL;Sex/Physical;BMI_Underweight;Being severely underweight or malnourished drastically increases the risk of liver damage requiring strict dose limits.;Mallet et al. 2023 (DOI: 10.2147/jpr.s393809);Furthermore ;;;icon_route_oral.png
J02.9;SEC_04_TX;B1;IBUPROFEN;Universal;Universal_Statement;This treatment blocks the specific enzymes responsible for creating swelling and pain signals directly at the site of infection.;Azh et al. 2022 (DOI: 10.1002/prp2.925);;;icon_route_oral.png;
J02.9;SEC_04_TX;B2;IBUPROFEN;Universal;Universal_Statement;It is used to significantly reduce the severe swelling in the throat while pulling down a fever.;Venekamp et al. 2020 (DOI: 10.1002/14651858.cd013709);;;icon_route_oral.png;
J02.9;SEC_04_TX;B3;IBUPROFEN;Universal;Universal_Statement;It can occasionally cause an upset stomach or nausea if it is not taken with some food.;Von Philipsborn et al. 2020 (DOI: 10.1136/bmjopen-2020-040990);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;IBUPROFEN;Universal;Universal_Statement;The kidneys continuously filter this medication out of the bloodstream.;Ribeiro et al. 2022 (DOI: 10.1016/j.biopha.2022.112958);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;IBUPROFEN;Age;Age_Frail_Elderly_80_Plus;Older age greatly increases the risk of stomach bleeding and kidney strain meaning the drug must be used very carefully.;Ribeiro et al. 2022 (DOI: 10.1016/j.biopha.2022.112958);Importantly ;;;icon_route_oral.png
J02.9;SEC_04_TX;B4;IBUPROFEN;Clinical;Renal_Impaired_Severe_ESRD;This medicine is highly dangerous for struggling kidneys and should be strictly avoided.;Ribeiro et al. 2022 (DOI: 10.1016/j.biopha.2022.112958);OVERRIDE;;;icon_route_oral.png
J02.9;SEC_04_TX;B1;FLURBIPROFEN;Universal;Universal_Statement;This medicated lozenge delivers anti-swelling medicine directly to the raw tissues coating the throat.;Perlik et al. 2023 (DOI: 10.3390/pharmaceutics15071863);;;icon_route_oral.png;
J02.9;SEC_04_TX;B2;FLURBIPROFEN;Universal;Universal_Statement;It is dissolved slowly in the mouth to quickly reduce intense swallowing pain and localized throat swelling.;Schachtel et al. 2021 (DOI: 10.1177/01455613211025754);;;icon_route_oral.png;
J02.9;SEC_04_TX;B3;FLURBIPROFEN;Universal;Universal_Statement;It frequently causes a temporary change in taste or a mild tingling sensation on the tongue.;Evans et al. 2024 (DOI: 10.3389/fphar.2024.1107185);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;FLURBIPROFEN;Universal;Universal_Statement;The active ingredients are rapidly absorbed directly through the lining of the mouth.;Perlik et al. 2023 (DOI: 10.3390/pharmaceutics15071863);;;icon_route_oral.png;
J02.9;SEC_04_TX;B1;BENZYDAMINE;Universal;Universal_Statement;This liquid treatment directly numbs the inflamed nerve endings on the surface of the throat.;Marushko et al. 2024 (DOI: 10.15574/sp.2024.137.58);;;icon_route_oral.png;
J02.9;SEC_04_TX;B2;BENZYDAMINE;Universal;Universal_Statement;It is used as a throat spray or rinse to instantly quiet the sharp pain of swallowing.;Marushko et al. 2024 (DOI: 10.15574/sp.2024.137.58);;;icon_route_oral.png;
J02.9;SEC_04_TX;B3;BENZYDAMINE;Universal;Universal_Statement;A complete loss of feeling in the mouth is very common but fades quickly after use.;Marushko et al. 2024 (DOI: 10.15574/sp.2024.137.58);;;icon_route_oral.png;
J02.9;SEC_04_TX;B4;BENZYDAMINE;Universal;Universal_Statement;The medicine acts almost entirely on the surface tissues without entering the deep bloodstream in large amounts.;Marushko et al. 2024 (DOI: 10.15574/sp.2024.137.58);;;icon_route_oral.png;
J02.9;SEC_05_MNG;B1;;Universal;Universal_Statement;Constantly sipping water keeps the inflamed tissues moist and drastically reduces irritation.;Sutema et al. 2022 (DOI: 10.22225/wmj.7.2.4753.60-69);;;;
J02.9;SEC_05_MNG;B2;;Universal;Universal_Statement;Getting plenty of high-quality sleep is one of the most effective tools to speed up the healing process.;Sutema et al. 2022 (DOI: 10.22225/wmj.7.2.4753.60-69);;;;
J02.9;SEC_05_MNG;B3;;Universal;Universal_Statement;Avoiding dry air and using soothing throat sprays creates a protective barrier over the raw skin.;Dao et al. 2019 (DOI: 10.1007/s00405-019-05324-9);;;;
J02.9;SEC_06_FLG;B1;;Universal;Universal_Statement;Any struggle to breathe a muffled voice or the inability to swallow saliva are strict medical emergencies.;Pellegrino et al. 2023 (DOI: 10.1007/s00431-023-05211-w);;;icon_warning.png;
J02.9;SEC_06_FLG;B2;;Universal;Universal_Statement;If severe dizziness or a sudden skin rash appears the treatment should be stopped immediately.;Pellegrino et al. 2023 (DOI: 10.1007/s00431-023-05211-w);;;icon_warning.png;
J02.9;SEC_06_FLG;B2;PARACETAMOL;Universal;Universal_Statement;Stop taking the medicine immediately if unusual yellowing of the skin or eyes starts to develop.;Chidiac et al. 2023 (DOI: 10.1080/17425255.2023.2223959);;;icon_warning.png;
J02.9;SEC_06_FLG;B2;IBUPROFEN;Universal;Universal_Statement;Discontinue use right away if severe stomach cramps or dark blood in the stool appears.;Von Philipsborn et al. 2020 (DOI: 10.1136/bmjopen-2020-040990);;;icon_warning.png;
J02.9;SEC_06_FLG;B2;FLURBIPROFEN;Universal;Universal_Statement;Stop using the lozenges if the mouth becomes severely raw or if lips begin to swell.;Evans et al. 2024 (DOI: 10.3389/fphar.2024.1107185);;;icon_warning.png;
J02.9;SEC_06_FLG;B2;BENZYDAMINE;Universal;Universal_Statement;Stop spraying if the numbing effect makes it difficult to swallow safely without choking.;Marushko et al. 2024 (DOI: 10.15574/sp.2024.137.58);;;icon_warning.png;
J02.9;SEC_06_FLG;B3;;Universal;Universal_Statement;A soaring fever that refuses to break after several days strongly suggests a doctor must evaluate the throat for bacteria.;Pellegrino et al. 2023 (DOI: 10.1007/s00431-023-05211-w);;;icon_warning.png;
J02.9;SEC_07_SUC;B1;;Universal;Universal_Statement;The primary goal of medical care is to rapidly shrink the throat swelling and silence the sharp pain.;Schachtel et al. 2021 (DOI: 10.1177/01455613211025754);;;;
J02.9;SEC_07_SUC;B2;;Universal;Universal_Statement;Success is reached when swallowing no longer hurts and eating returns to normal.;Schachtel & Shephard 2025 (DOI: 10.3389/fpain.2025.1576168);;;;
J02.9;SEC_07_SUC;B3;;Universal;Universal_Statement;Letting the body clear the virus without using unneeded antibiotics protects long-term health and prevents drug resistance.;Liang et al. 2025 (DOI: 10.3390/microorganisms13030628);;;;
